label,text
0,guess useless calling u something important
0,sorry dude dont know forgot even dan reminded sorry hope guy fun
0,yet chikku k wat abt tht guy stopped irritating msging u
0,
0,enjoy watching playing football basketball anything outdoors
0,fine sends greeting
0,think da wil
0,seems like weird timing night g want come smoke day shitstorm attributed always coming making everyone smoke
0,love u little pocy bell sorry love u
0,lul im gettin juicy gossip hospital two nurse talking fat gettin one think shes obese oyea
0,thats cool sometimes slow gentle sonetimes rough hard
0,ok watching tv
0,hello damn christmas thing think decided keep mp doesnt work
0,try g decided head
0,oh okie lor go sat
0,reason spoken year anyways great week best exam
1,congrats year special cinema pas call c suprman v matrix starwars etc free bx ip pm dont miss
0,dont let studying stress l r
0,new car house parent new job hand
0,waqt se pehle naseeb se zyada kisi ko kuch nahi milta zindgi wo nahi jo hum sochte hai zindgi wo hai jo ham jeetey hai
1,record indicate u maybe entitled pound compensation accident claim free reply claim msg stop txt stop
0,yeah probs last night obviously catching speak soon
0,hi hope u get txt journey hasnt gd min late think
0,laptop take
0,yup ok
0,aight text tonight see
0,get second half message
1,someone u know asked dating service contact cant guess call revealed po box wu
0,make lasagna vodka
0,dont think need yellow card uk travel ask someone gone lt gt buck
0,sez hows u de arab boy hope u r good give love evry love ya eshxxxxxxxxxxx
0,train back northampton afraid staying skyving today ho ho around wednesday though fancy comedy club week way
0,wish think gonna snow much flurry usually get melt hit ground eek snow since lt gt even born
0,b going sch mon si need take smth
0,gd got free ice cream oso wan
0,excellent see riley plan
0,pleassssssseeeeee tel v avent done sportsx
0,cool tyler take gonna buy drop place later tonight total order quarter got enough
1,freemsg txt call claim reward hour talk time use phone subscribe gbp mnth inc hr stop txtstop
0,u
0,special
0,online transaction
1,sm ac jsco energy high u may know channel day ur leadership skill r strong psychic reply an w question end reply end jsco
0,going dinner msg
0,hmm thinking lor
0,fyi taking quick shower epsilon like lt gt min
0,mmmmmmm snuggle deep contented sigh whisper fucking love much barely stand
1,hello darling today would love chat dont tell look like sexy
0,met stranger choose friend long world stand friendship never end let friend forever gud nitz
0,pls pls send mail know relative coming deliver know cost risk benefit anything else thanks
0,thinl role like sachin standing others hit
0,daily text – favour time
0,ugh leg hurt musta overdid mon
0,oops got bit
0,nah im goin wrks j wot bout u
0,come home want u miserable
0,indeed way either
0,miss vday parachute double coin u must know well
0,k k sister kid
0,dint touch
1,guaranteed latest nokia phone gb ipod mp player £ prize txt word collect ibhltd ldnw h p mtmsgrcvd
1,urgent mobile number awarded £ prize guaranteed call land line claim valid hr ppm
0,home lei
0,kay since already
0,ok lor
0,vivek got call number
0,see see maybe reboot ym seen buzz
0,turn friend staying whole show back til lt gt feel free go ahead smoke lt gt worth
1,pm cost p
0,call later afternoon onwords mtnl service get problem south mumbai hear cann listen
0,alright sure let know leaving
0,dad say hurry hell
0,way send shade stuff wonderful
0,significance
0,aight text back
0,dhoni luck win big title win
0,jos ask u wana meet
0,wud never mind u dont miss u dont need u wil really hurt wen u need amp u dont tell take care
0,k tell anything
0,look back building coat want get sick hurry home wear coat gym
1,widelive com index wml id ad first true¡c c ringtone¡
0,better still catch let ask sell lt gt
0,make happy
0,hey glad u r better hear u treated urself digi cam good r pm fab new year c u coupla wks
0,vikky come around lt time gt
0,lt gt min stop somewhere first
0,ya telling abt tht incident
0,oops sorry check mind picking tomo half eight station would ok
0,yes princess toledo
0,hey u fancy meetin cha  hav lil beverage txt ring meet l r quite tired got v pist love pete x x x
0,come people
0,yeah got v apologetic n fallen actin like spoilt child got caught till go badly cheer
0,pathaya enketa maraikara pa
0,u today
0,get step outta way congrats
0,yet ya sapna aunty manege day hogidhe chinnu full weak swalpa black agidhane
0,juz remembered gotta bathe dog today
0,oclock mine bash flat plan
0,anything lar ü going home dinner
1,nokia get win free auction take part send nokia hg suite land row w jhl
0,well thats nice bad cant eat
0,catch bus frying egg make tea eating mom left dinner feel love
0,sry da jst nw came home
0,yes u texted pshew missing much
0,ok lor town lei
0,jus finish watching tv u
0,much textin bout
0,k u also dont msg reply msg
0,ü ü wan come come lor din c stripe skirt
0,u guy never invite anywhere
0,done handed know mega shop asda count celebration thats
1,tried call reply sm video mobile min unlimited text free camcorder reply call
0,come slave going shell unconsciously avoiding making unhappy
0,japanese proverb one u none u must indian version one let none leave finally kerala version one stop none make strike
0,everything weather keep extra warm cold nothing serious pls lot vitamin c
0,ummmmmaah many many happy return day dear sweet heart happy birthday dear
1,fancy shag interested sextextuk com txt xxuk suzy txts cost per msg tncs website x
0,man bus slow think gonna get
0,money money aint thing sha
0,yes watching footie worried going blow phil neville
0,watch lor saw swatch one thk quite ok ard need nd opinion leh
0,tmr ü brin lar aiya later come n c lar mayb ü neva set properly ü got da help sheet wif ü
0,nutter cutter ctter cttergg cttargg ctargg ctagg ie
0,luv u soo much u dont understand special u r ring u morrow luv u xxx
0,abt making pic bigger
1,sexy single waiting text age followed gender wither f e g f gay men text age followed g e g g
0,mum went dentist
0,rude campus
0,long time remember today
0,plan pongal
0,haha think
0,yup paragon havent decided whether cut yet hee
0,practising curtsey
0,finished missing plenty
0,told dr appt next week think gonna die told check nothing worried listen
0,ok u tell wat time u coming later lor
0,sure still available though
0,joined today
0,yay wait party together
0,ok wont call disturb one know avoiding burden
1,network allow company bill sm responsible supplier shop give guarantee sell b g
0,one day billion class right
0,alright hooked guy
0,yo there class tmrw right
0,dunno close oredi ü v fan
0,say fantastic chance anything need bigger life lift losing live think would first person die n v q
0,nvm ok
0,good day pray remove teeth painful maintaining stuff
0,solihull want anything
0,nope meanwhile talk say make greet
0,hi darlin youphone im athome youwanna chat
0,ofcourse also upload song
0,ok right later
0,u gonna get deus ex
0,hiya u like hlday pic looked horrible took mo hows camp amrca thing speak soon serena
0,really really broke oh amount small even lt gt
0,sent lanre fakeye eckankar detail mail box
0,u doin baby girl hope u okay every time call ure phone miss u get touch
0,hi im relaxing time ever get every day party good night get home tomorrow ish
0,aiyar sorry lor forgot tell u
0,forgot tell ü smth ü like number section clearer
0,reaching another stop
0,k marrow coming class
0,mmm thats better got roast id b better drink good indian
0,dont knw pa drink milk
0,e best ur driving tmr
0,weightloss girl friend make load money ebay something give thanks god
